text,page,avg_font_size,y_position,bbox,font_name,source_pdf,is_bold,is_all_caps,text_len,starts_with_numbering,relative_font_size,norm_y_pos,is_centered,space_before,space_after,label
6. Chair,11,9.960000038146973,417.1051025390625,"(90.04049682617188, 417.1051025390625, 135.04774475097656, 428.220458984375)",Arial-BoldMT,E0H1CM114.pdf,True,False,8,True,0.9021739164988201,0.5266478567412405,False,11.8026123046875,12.041656494140625,H3
Chair will be appointed by the Board of the Ontario Library Association.,11,9.960000038146973,440.2621154785156,"(95.79737854003906, 440.2621154785156, 412.59326171875, 451.3774719238281)",ArialMT,E0H1CM114.pdf,False,False,72,False,0.9021739164988201,0.5558865094425702,True,12.041656494140625,14.08343505859375,Body Text
Role of the Chair:,11,9.960000038146973,465.4609069824219,"(95.79737854003906, 465.4609069824219, 171.77919006347656, 476.5762634277344)",ArialMT,E0H1CM114.pdf,False,False,18,False,0.9021739164988201,0.5877031653818457,False,14.08343505859375,11.922119140625,Body Text
In addition to the characteristics for appointees (4.2) the role of the chair will be as a process agent,11,9.960000038146973,488.4983825683594,"(95.79737854003906, 488.4983825683594, 508.8541564941406, 499.6137390136719)",ArialMT,E0H1CM114.pdf,False,False,104,False,0.9021739164988201,0.6167908870812618,True,11.922119140625,0.408355712890625,Body Text
"working with the selected consultant(s), OLA, and the Steering Committee to prepare the business",11,9.960000038146973,500.0220947265625,"(95.79737854003906, 500.0220947265625, 509.135009765625, 511.137451171875)",ArialMT,E0H1CM114.pdf,False,False,96,False,0.9021739164988201,0.6313410286951546,True,0.408355712890625,0.4083251953125,Body Text
plan. The chair must be able to devote 5-8 days per month on activities related to the preparation of,11,9.960000038146973,511.5457763671875,"(95.79737854003906, 511.5457763671875, 515.5482177734375, 522.6611328125)",ArialMT,E0H1CM114.pdf,False,False,101,False,0.9021739164988201,0.645891131776752,True,0.4083251953125,0.40838623046875,Body Text
"the business plan, and communications to stakeholders, funders, and government.",11,9.960000038146973,523.0695190429688,"(95.79737854003906, 523.0695190429688, 444.13421630859375, 534.1848754882812)",ArialMT,E0H1CM114.pdf,False,False,79,False,0.9021739164988201,0.6604413119229403,True,0.40838623046875,11.68310546875,Body Text
7. Meetings,11,9.960000038146973,545.8679809570312,"(90.04049682617188, 545.8679809570312, 152.2098388671875, 556.9833374023438)",Arial-BoldMT,E0H1CM114.pdf,True,False,11,True,0.9021739164988201,0.6892272486831202,False,11.68310546875,12.0416259765625,H3
It is expected that in person meetings are held once per month and the majority of business will be,11,9.960000038146973,569.0249633789062,"(95.79737854003906, 569.0249633789062, 508.51556396484375, 580.1403198242188)",ArialMT,E0H1CM114.pdf,False,False,99,False,0.9021739164988201,0.7184658628521543,True,12.0416259765625,0.40838623046875,Body Text
"conducted by e-mail, and teleconference.",11,9.960000038146973,580.5487060546875,"(95.79737854003906, 580.5487060546875, 271.4668884277344, 591.6640625)",ArialMT,E0H1CM114.pdf,False,False,40,False,0.9021739164988201,0.7330160429983428,False,0.40838623046875,11.68304443359375,Body Text
8. Lines of Accountability and Communication,11,9.960000038146973,603.3471069335938,"(90.04049682617188, 603.3471069335938, 309.5458984375, 614.4624633789062)",Arial-BoldMT,E0H1CM114.pdf,True,False,44,True,0.9021739164988201,0.7618019026939316,False,11.68304443359375,12.04168701171875,H3
"8.1 The Steering Committee is accountable to the Province of Ontario, and to its business plan",11,9.960000038146973,626.504150390625,"(95.79737854003906, 626.504150390625, 493.0180969238281, 637.6195068359375)",ArialMT,E0H1CM114.pdf,False,False,94,True,0.9021739164988201,0.7910405939275568,True,12.04168701171875,0.4083251953125,Body Text
funders.,11,9.960000038146973,638.02783203125,"(131.79281616210938, 638.02783203125, 168.74737548828125, 649.1431884765625)",ArialMT,E0H1CM114.pdf,False,False,8,False,0.9021739164988201,0.8055906970091541,False,0.4083251953125,11.922119140625,Body Text
8.2 The role of the Ontario Library Association is to assume responsibility for  funds contributed by the,11,9.960000038146973,661.0653076171875,"(95.79737854003906, 661.0653076171875, 522.4454956054688, 672.1806640625)",ArialMT,E0H1CM114.pdf,False,False,105,True,0.9021739164988201,0.8346784187085701,True,11.922119140625,0.288818359375,Body Text
"ODL funders to finance the business plan, to hold the funds in a separate account, and",11,9.960000038146973,672.469482421875,"(131.79281616210938, 672.469482421875, 496.6365661621094, 683.5848388671875)",ArialMT,E0H1CM114.pdf,False,False,86,False,0.9021739164988201,0.8490776293205492,True,0.288818359375,0.40838623046875,Body Text
disperse them for purposes as  directed by the Steering Committee. OLA will provide,11,9.960000038146973,683.9932250976562,"(131.79281616210938, 683.9932250976562, 490.8807373046875, 695.1085815429688)",ArialMT,E0H1CM114.pdf,False,False,83,False,0.9021739164988201,0.8636278094667377,True,0.40838623046875,0.40838623046875,Body Text
financial reports to the Steering Committee as requested and shall comply with all,11,9.960000038146973,695.5169677734375,"(131.79281616210938, 695.5169677734375, 474.763427734375, 706.63232421875)",ArialMT,E0H1CM114.pdf,False,False,82,False,0.9021739164988201,0.8781779896129261,True,0.40838623046875,0.4083251953125,Body Text
government reporting regulations for funds received.,11,9.960000038146973,707.0406494140625,"(131.79281616210938, 707.0406494140625, 353.40380859375, 718.156005859375)",ArialMT,E0H1CM114.pdf,False,False,52,False,0.9021739164988201,0.8927280926945234,False,0.4083251953125,12.8238525390625,Body Text
12121212,11,9.0,730.9798583984375,"(510.87750244140625, 730.9798583984375, 524.1669311523438, 743.9039306640625)",Arial-BlackItalic,E0H1CM114.pdf,True,False,8,True,0.8152173913043479,0.9229543666646938,False,12.8238525390625,-9.86572265625,Body Text
RFP: To Develop the Ontario Digital Library Business Plan March 2003,11,7.559999942779541,734.0382080078125,"(90.04060363769531, 734.0382080078125, 340.93426513671875, 742.4751586914062)",Arial-BoldItalicMT,E0H1CM114.pdf,True,False,68,False,0.6847826035126396,0.9268159192017834,False,-9.86572265625,-1.0,Body Text
8.3 The Steering Committee is accountable to its constituent groups and other stakeholders for,12,9.960000038146973,83.76982879638672,"(95.80059814453125, 83.76982879638672, 494.2932434082031, 94.88519287109375)",ArialMT,E0H1CM114.pdf,False,False,94,True,0.9021739164988201,0.10576998585402364,True,-1.0,0.40837860107421875,Body Text
ongoing communications and consultation on issues and progress.  The Steering committee,12,9.960000038146973,95.29357147216797,"(131.80599975585938, 95.29357147216797, 519.8076782226562, 106.408935546875)",ArialMT,E0H1CM114.pdf,False,False,87,False,0.9021739164988201,0.12032016600021209,True,0.40837860107421875,0.28881072998046875,Body Text
is responsible for strong liaison with government particularly the Chief Information Officer,12,9.960000038146973,106.69774627685547,"(131.80599975585938, 106.69774627685547, 503.9737854003906, 117.8131103515625)",ArialMT,E0H1CM114.pdf,False,False,92,False,0.9021739164988201,0.13471937661219124,True,0.28881072998046875,0.40837860107421875,Body Text
"Community Services Cluster, ADM’s and Deputy Ministers.",12,9.960000038146973,118.22148895263672,"(131.80599975585938, 118.22148895263672, 381.42547607421875, 129.33685302734375)",ArialMT,E0H1CM114.pdf,False,False,55,False,0.9021739164988201,0.1492695567583797,True,0.40837860107421875,11.8026123046875,Body Text
9. Financial and Administrative Policies,12,9.960000038146973,141.13946533203125,"(90.04371643066406, 141.13946533203125, 278.2687683105469, 152.25482177734375)",Arial-BoldMT,E0H1CM114.pdf,True,False,40,True,0.9021739164988201,0.17820639562125157,False,11.8026123046875,12.0416259765625,H3
9.1 Service on the Steering Committee is non-remunerative,12,9.960000038146973,164.29644775390625,"(95.81055450439453, 164.29644775390625, 347.0614318847656, 175.41180419921875)",ArialMT,E0H1CM114.pdf,False,False,57,True,0.9021739164988201,0.20744500979028566,False,12.0416259765625,0.288818359375,Body Text
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,12,9.960000038146973,175.70062255859375,"(95.81055450439453, 175.70062255859375, 516.9402465820312, 186.81597900390625)",ArialMT,E0H1CM114.pdf,False,False,94,True,0.9021739164988201,0.22184422040226484,True,0.288818359375,0.40838623046875,Body Text
policies of the Ontario Library Association,12,9.960000038146973,187.224365234375,"(131.81594848632812, 187.224365234375, 307.60113525390625, 198.3397216796875)",ArialMT,E0H1CM114.pdf,False,False,43,False,0.9021739164988201,0.2363944005484533,False,0.40838623046875,0.40838623046875,Body Text
9.3 Conflict of Interest:,12,9.960000038146973,198.74810791015625,"(95.810546875, 198.74810791015625, 192.28309631347656, 209.86346435546875)",ArialMT,E0H1CM114.pdf,False,False,25,True,0.9021739164988201,0.2509445806946417,False,0.40838623046875,0.40838623046875,Body Text
The ODL Steering Committee will function according to standard conflict of interest guidelines,12,9.960000038146973,210.2718505859375,"(126.04910278320312, 210.2718505859375, 518.7399291992188, 221.38720703125)",ArialMT,E0H1CM114.pdf,False,False,94,False,0.9021739164988201,0.2654947608408302,True,0.40838623046875,0.4083251953125,Body Text
"ensuring that members,  their immediate family members, or their places of employment, will",12,9.960000038146973,221.7955322265625,"(126.04910278320312, 221.7955322265625, 514.6304931640625, 232.91094970703125)",ArialMT,E0H1CM114.pdf,False,False,91,False,0.9021739164988201,0.2800448639224274,True,0.4083251953125,0.4083251953125,Body Text
not benefit financially from the decisions  the Steering Committee might make. As a first,12,9.960000038146973,233.31927490234375,"(126.0490951538086, 233.31927490234375, 501.2004699707031, 244.43463134765625)",ArialMT,E0H1CM114.pdf,False,False,89,False,0.9021739164988201,0.29459504406861586,True,0.4083251953125,0.288818359375,Body Text
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",12,9.960000038146973,244.72344970703125,"(126.0490951538086, 244.72344970703125, 522.1334228515625, 255.83880615234375)",ArialMT,E0H1CM114.pdf,False,False,97,False,0.9021739164988201,0.308994254680595,True,0.288818359375,0.40838623046875,Body Text
statement and procedural guidelines that will govern its work.,12,9.960000038146973,256.2471923828125,"(126.0490951538086, 256.2471923828125, 383.6417236328125, 267.362548828125)",ArialMT,E0H1CM114.pdf,False,False,62,False,0.9021739164988201,0.32354443482678347,True,0.40838623046875,463.6173095703125,Body Text
13131313,12,9.0,730.9798583984375,"(510.87750244140625, 730.9798583984375, 524.1669311523438, 743.9039306640625)",Arial-BlackItalic,E0H1CM114.pdf,True,False,8,True,0.8152173913043479,0.9229543666646938,False,463.6173095703125,-9.86572265625,Body Text
RFP: To Develop the Ontario Digital Library Business Plan March 2003,12,7.559999942779541,734.0382080078125,"(90.04060363769531, 734.0382080078125, 340.93426513671875, 742.4751586914062)",Arial-BoldItalicMT,E0H1CM114.pdf,True,False,68,False,0.6847826035126396,0.9268159192017834,False,-9.86572265625,-1.0,Body Text
Appendix C: ODL’s Envisioned Electronic Resources,13,12.0,92.51997375488281,"(96.04060363769531, 92.51997375488281, 440.57159423828125, 109.42797088623047)",Arial-Black,E0H1CM114.pdf,True,False,49,False,1.0869565217391306,0.11681814868040759,True,-1.0,27.47791290283203,H2
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,13,9.960000038146973,136.9058837890625,"(96.04039764404297, 136.9058837890625, 498.67327880859375, 148.021240234375)",ArialMT,E0H1CM114.pdf,False,False,97,False,0.9021739164988201,0.1728609643801294,True,27.47791290283203,0.40838623046875,Body Text
collaboration and resource sharing. ODL will be a portal - capable of customization as,13,9.960000038146973,148.42962646484375,"(96.04039764404297, 148.42962646484375, 455.9161376953125, 159.54498291015625)",ArialMT,E0H1CM114.pdf,False,False,86,False,0.9021739164988201,0.18741114452631788,True,0.40838623046875,0.40838623046875,Body Text
"a home page for local libraries - to organized, comprehensive, authoritative and validated",13,9.960000038146973,159.953369140625,"(96.04039764404297, 159.953369140625, 469.76959228515625, 171.0687255859375)",ArialMT,E0H1CM114.pdf,False,False,90,False,0.9021739164988201,0.20196132467250633,True,0.40838623046875,0.288818359375,Body Text
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,13,9.960000038146973,171.3575439453125,"(96.04039764404297, 171.3575439453125, 493.8921813964844, 182.472900390625)",ArialMT,E0H1CM114.pdf,False,False,98,False,0.9021739164988201,0.21636053528448548,True,0.288818359375,0.40838623046875,Body Text
"of their education, life and work. Some examples:",13,9.960000038146973,182.88128662109375,"(96.04039764404297, 182.88128662109375, 305.2582092285156, 193.99664306640625)",ArialMT,E0H1CM114.pdf,False,False,49,False,0.9021739164988201,0.23091071543067393,False,0.40838623046875,11.922119140625,Body Text
1. Reference Resources,13,9.960000038146973,205.91876220703125,"(96.04039764404297, 205.91876220703125, 201.07159423828125, 217.03411865234375)",ArialMT,E0H1CM114.pdf,False,False,22,True,0.9021739164988201,0.25999843713008997,False,11.922119140625,11.922119140625,Body Text
"- directories: companies, associations, organizations, governments, educational institutions,",13,9.960000038146973,228.95623779296875,"(96.04039764404297, 228.95623779296875, 480.20159912109375, 240.07159423828125)",ArialMT,E0H1CM114.pdf,False,False,93,False,0.9021739164988201,0.289086158829506,True,11.922119140625,0.288818359375,Body Text
etc. etc.,13,9.960000038146973,240.36041259765625,"(96.04039764404297, 240.36041259765625, 131.5697021484375, 251.47576904296875)",ArialMT,E0H1CM114.pdf,False,False,9,False,0.9021739164988201,0.3034853694414852,False,0.288818359375,0.40838623046875,Body Text
"- almanacs, country information",13,9.960000038146973,251.8841552734375,"(96.04039764404297, 251.8841552734375, 230.44668579101562, 262.99951171875)",ArialMT,E0H1CM114.pdf,False,False,31,False,0.9021739164988201,0.3180355495876736,False,0.40838623046875,0.40838623046875,Body Text
"- dictionaries, thesauri, encyclopedias",13,9.960000038146973,263.40789794921875,"(96.04039764404297, 263.40789794921875, 255.69918823242188, 274.52325439453125)",ArialMT,E0H1CM114.pdf,False,False,39,False,0.9021739164988201,0.3325857297338621,False,0.40838623046875,0.408355712890625,Body Text
-consumer information,13,9.960000038146973,274.9316101074219,"(96.04039764404297, 274.9316101074219, 193.01895141601562, 286.0469665527344)",ArialMT,E0H1CM114.pdf,False,False,21,False,0.9021739164988201,0.34713587134775487,False,0.408355712890625,0.408355712890625,Body Text
"- phone books,",13,9.960000038146973,286.455322265625,"(96.04039764404297, 286.455322265625, 161.5692138671875, 297.5706787109375)",ArialMT,E0H1CM114.pdf,False,False,14,False,0.9021739164988201,0.3616860129616477,False,0.408355712890625,0.288848876953125,Body Text
"- travel guides, entertainment guides",13,9.960000038146973,297.8595275878906,"(96.04039764404297, 297.8595275878906, 253.7978973388672, 308.9748840332031)",ArialMT,E0H1CM114.pdf,False,False,37,False,0.9021739164988201,0.3760852621059225,False,0.288848876953125,0.408355712890625,Body Text
- weather information,13,9.960000038146973,309.38323974609375,"(96.04039764404297, 309.38323974609375, 187.49014282226562, 320.49859619140625)",ArialMT,E0H1CM114.pdf,False,False,21,False,0.9021739164988201,0.39063540371981537,False,0.408355712890625,0.408355712890625,Body Text
- media/newspapers,13,9.960000038146973,320.9069519042969,"(96.04039764404297, 320.9069519042969, 184.3158721923828, 332.0223083496094)",ArialMT,E0H1CM114.pdf,False,False,18,False,0.9021739164988201,0.40518554533370815,False,0.408355712890625,0.408355712890625,Body Text
"- leisure time, recreational activity guides",13,9.960000038146973,332.4306640625,"(96.04039764404297, 332.4306640625, 268.2905578613281, 343.5460205078125)",ArialMT,E0H1CM114.pdf,False,False,44,False,0.9021739164988201,0.419735686947601,False,0.408355712890625,0.408355712890625,Body Text
- indexing and abstracting services,13,9.960000038146973,343.9543762207031,"(96.04039764404297, 343.9543762207031, 243.89955139160156, 355.0697326660156)",ArialMT,E0H1CM114.pdf,False,False,35,False,0.9021739164988201,0.43428582856149384,False,0.408355712890625,0.408355712890625,Body Text
"- currency converters,",13,9.960000038146973,355.47808837890625,"(96.04039764404297, 355.47808837890625, 190.0030517578125, 366.59344482421875)",ArialMT,E0H1CM114.pdf,False,False,22,False,0.9021739164988201,0.4488359701753867,False,0.408355712890625,0.288848876953125,Body Text
- virtual reference services,13,9.960000038146973,366.8822937011719,"(96.04039764404297, 366.8822937011719, 209.01170349121094, 377.9976501464844)",ArialMT,E0H1CM114.pdf,False,False,28,False,0.9021739164988201,0.46323521931966144,False,0.288848876953125,0.408355712890625,Body Text
-vocational/career information,13,9.960000038146973,378.406005859375,"(96.04039764404297, 378.406005859375, 223.0035400390625, 389.5213623046875)",ArialMT,E0H1CM114.pdf,False,False,30,False,0.9021739164988201,0.4777853609335543,False,0.408355712890625,0.408355712890625,Body Text
-internet search engines,13,9.960000038146973,389.9297180175781,"(96.04039764404297, 389.9297180175781, 200.0148162841797, 401.0450744628906)",ArialMT,E0H1CM114.pdf,False,False,24,False,0.9021739164988201,0.4923355025474471,False,0.408355712890625,0.408355712890625,Body Text
-current awareness services,13,9.960000038146973,401.45343017578125,"(96.04039764404297, 401.45343017578125, 217.03160095214844, 412.56878662109375)",ArialMT,E0H1CM114.pdf,False,False,27,False,0.9021739164988201,0.50688564416134,False,0.408355712890625,11.922119140625,Body Text
2. Subject Guides,13,9.960000038146973,424.49090576171875,"(96.03853607177734, 424.49090576171875, 173.389892578125, 435.60626220703125)",ArialMT,E0H1CM114.pdf,False,False,17,True,0.9021739164988201,0.535973365860756,False,11.922119140625,11.8026123046875,Body Text
-arts and humanities,13,9.960000038146973,447.40887451171875,"(96.03853607177734, 447.40887451171875, 184.2880859375, 458.52423095703125)",ArialMT,E0H1CM114.pdf,False,False,20,False,0.9021739164988201,0.564910195090554,False,11.8026123046875,0.408355712890625,Body Text
- business and economics,13,9.960000038146973,458.9325866699219,"(96.03853607177734, 458.9325866699219, 208.5346221923828, 470.0479736328125)",ArialMT,E0H1CM114.pdf,False,False,24,False,0.9021739164988201,0.5794603367044469,False,0.408355712890625,0.408355712890625,Body Text
- education,13,9.960000038146973,470.4563293457031,"(96.0404052734375, 470.4563293457031, 145.36233520507812, 481.5716857910156)",ArialMT,E0H1CM114.pdf,False,False,11,False,0.9021739164988201,0.5940105168506352,False,0.408355712890625,0.408355712890625,Body Text
-recreation and sports,13,9.960000038146973,481.98004150390625,"(96.0404052734375, 481.98004150390625, 190.40936279296875, 493.09539794921875)",ArialMT,E0H1CM114.pdf,False,False,22,False,0.9021739164988201,0.6085606584645281,False,0.408355712890625,0.288848876953125,Body Text
"-entertainment - games, activities for kids",13,9.960000038146973,493.3842468261719,"(96.0404052734375, 493.3842468261719, 270.5028381347656, 504.4996643066406)",ArialMT,E0H1CM114.pdf,False,False,43,False,0.9021739164988201,0.6229599076088028,False,0.288848876953125,0.408355712890625,Body Text
-health information,13,9.960000038146973,504.90802001953125,"(96.0404052734375, 504.90802001953125, 176.79708862304688, 516.0233764648438)",ArialMT,E0H1CM114.pdf,False,False,19,False,0.9021739164988201,0.637510126287287,False,0.408355712890625,0.40838623046875,Body Text
-science and technology,13,9.960000038146973,516.4317626953125,"(96.0404052734375, 516.4317626953125, 200.96304321289062, 527.547119140625)",ArialMT,E0H1CM114.pdf,False,False,23,False,0.9021739164988201,0.6520603064334753,False,0.40838623046875,0.4083251953125,Body Text
-social sciences,13,9.960000038146973,527.9554443359375,"(96.0404052734375, 527.9554443359375, 165.31320190429688, 539.07080078125)",ArialMT,E0H1CM114.pdf,False,False,16,False,0.9021739164988201,0.6666104095150726,False,0.4083251953125,0.4083251953125,Body Text
-society and culture,13,9.960000038146973,539.4791259765625,"(96.0404052734375, 539.4791259765625, 180.4245147705078, 550.594482421875)",ArialMT,E0H1CM114.pdf,False,False,20,False,0.9021739164988201,0.6811605125966699,False,0.4083251953125,11.8026123046875,Body Text
3. Educational tool-kits,13,9.960000038146973,562.3970947265625,"(96.0404052734375, 562.3970947265625, 193.4253387451172, 573.512451171875)",ArialMT,E0H1CM114.pdf,False,False,24,True,0.9021739164988201,0.7100973418264678,False,11.8026123046875,11.922119140625,Body Text
"-guides to information gathering methodologies, information literacy",13,9.960000038146973,585.4345703125,"(96.0404052734375, 585.4345703125, 379.8836975097656, 596.5499267578125)",ArialMT,E0H1CM114.pdf,False,False,68,False,0.9021739164988201,0.7391850635258839,False,11.922119140625,0.4083251953125,Body Text
-study guides,13,9.960000038146973,596.958251953125,"(96.04039001464844, 596.958251953125, 154.89105224609375, 608.0736083984375)",ArialMT,E0H1CM114.pdf,False,False,13,False,0.9021739164988201,0.7537351666074811,False,0.4083251953125,0.40838623046875,Body Text
-study skill development,13,9.960000038146973,608.4819946289062,"(96.04039001464844, 608.4819946289062, 199.4899444580078, 619.5973510742188)",ArialMT,E0H1CM114.pdf,False,False,24,False,0.9021739164988201,0.7682853467536696,False,0.40838623046875,0.40838623046875,Body Text
-web-based curricula,13,9.960000038146973,620.0057373046875,"(96.04039001464844, 620.0057373046875, 186.5120849609375, 631.12109375)",ArialMT,E0H1CM114.pdf,False,False,20,False,0.9021739164988201,0.7828355268998579,False,0.40838623046875,0.28887939453125,Body Text
-internet search guides,13,9.960000038146973,631.4099731445312,"(96.04241180419922, 631.4099731445312, 194.62249755859375, 642.5253295898438)",ArialMT,E0H1CM114.pdf,False,False,23,False,0.9021739164988201,0.7972348145764283,False,0.28887939453125,11.922119140625,Body Text
"4. Journals, books, maps, music etc.",13,9.960000038146973,654.4474487304688,"(96.04241180419922, 654.4474487304688, 251.58084106445312, 665.5628051757812)",ArialMT,E0H1CM114.pdf,False,False,36,True,0.9021739164988201,0.8263225362758444,False,11.922119140625,65.41705322265625,Body Text
14141414,13,9.0,730.9798583984375,"(510.87750244140625, 730.9798583984375, 524.1669311523438, 743.9039306640625)",Arial-BlackItalic,E0H1CM114.pdf,True,False,8,True,0.8152173913043479,0.9229543666646938,False,65.41705322265625,-9.86572265625,Body Text
RFP: To Develop the Ontario Digital Library Business Plan March 2003,13,7.559999942779541,734.0382080078125,"(90.04060363769531, 734.0382080078125, 340.93426513671875, 742.4751586914062)",Arial-BoldItalicMT,E0H1CM114.pdf,True,False,68,False,0.6847826035126396,0.9268159192017834,False,-9.86572265625,-1.0,Body Text
Overview,0,24.0,189.62002563476562,"(252.64999389648438, 189.62002563476562, 365.9539489746094, 216.38002014160156)","Arial,Bold",E0CCG5S312.pdf,True,False,8,False,2.4096385542168672,0.23941922428632023,True,-1.0,28.464004516601562,Title
Foundation Level Extensions,0,24.0,244.84402465820312,"(139.3459930419922, 244.84402465820312, 479.3563537597656, 271.6040344238281)","Arial,Bold",E0CCG5S312.pdf,True,False,27,False,2.4096385542168672,0.3091464957805595,True,28.464004516601562,110.82598876953125,Title
Version 1.0,0,12.0,382.4300231933594,"(275.69000244140625, 382.4300231933594, 339.8179931640625, 395.80999755859375)",Arial,E0CCG5S312.pdf,False,False,11,False,1.2048192771084336,0.48286619090070626,True,110.82598876953125,69.88998413085938,Body Text
International Software Testing Qualifications Board,0,18.0,465.6999816894531,"(103.33999633789062, 465.6999816894531, 513.4158935546875, 485.7699890136719)",Arial,E0CCG5S312.pdf,False,False,51,False,1.8072289156626504,0.5880050273856732,True,69.88998413085938,166.51620483398438,Body Text
Copyright Notice,0,9.960000038146973,652.2861938476562,"(70.94400024414062, 652.2861938476562, 147.68580627441406, 663.3916015625)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.8235936791005761,False,166.51620483398438,0.4183349609375,Body Text
"This document may be copied in its entirety, or extracts made, if the source is acknowledged.",0,9.960000038146973,663.8099365234375,"(70.94400024414062, 663.8099365234375, 484.9912109375, 674.9153442382812)",Arial,E0CCG5S312.pdf,False,False,93,False,1.0000000038300172,0.8381438592467645,True,0.4183349609375,-1.0,Body Text
International,1,9.960000038146973,38.62621307373047,"(447.9100036621094, 38.62621307373047, 505.6795349121094, 49.73161315917969)",Arial,E0CCG5S312.pdf,False,False,13,False,1.0000000038300172,0.04877047105268999,False,-1.0,-8.151611328125,Body Text
Overview,1,12.0,41.58000183105469,"(74.42400360107422, 41.58000183105469, 127.78800964355469, 54.96000289916992)",Arial,E0CCG5S312.pdf,False,False,8,False,1.2048192771084336,0.05250000231193774,False,-8.151611328125,-4.813831329345703,Body Text
Software Testing,1,9.960000038146973,50.14617156982422,"(437.95001220703125, 50.14617156982422, 515.6878662109375, 61.25157165527344)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.0633158731942225,False,-4.813831329345703,-4.299449920654297,Body Text
Foundation Level Extension – Agile Tester,1,9.960000038146973,58.42620086669922,"(74.42400360107422, 56.95212173461914, 265.065185546875, 70.23876190185547)",Arial,E0CCG5S312.pdf,False,False,41,False,1.0000000038300172,0.07377045563977173,False,-4.299449920654297,-8.57257080078125,Body Text
Qualifications Board,1,9.960000038146973,61.66619110107422,"(430.75, 61.66619110107422, 522.8401489257812, 72.77159118652344)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.07786135240034624,False,-8.57257080078125,47.59461212158203,Body Text
Copyright © International Software Testing Qualifications Board (hereinafter called ISTQB®).,1,9.960000038146973,120.36620330810547,"(70.94400024414062, 120.36620330810547, 483.2471923828125, 131.4716033935547)",Arial,E0CCG5S312.pdf,False,False,92,False,1.0000000038300172,0.1519775294294261,True,47.59461212158203,587.2117462158203,Body Text
"Version 2014 Page 2 of 12 May 31, 2014",1,9.960000038146973,718.683349609375,"(76.58135986328125, 718.683349609375, 533.1318359375, 730.0775756835938)",Trebuchet MS,E0CCG5S312.pdf,False,False,38,False,1.0000000038300172,0.9074284717290089,True,587.2117462158203,6.81243896484375,Body Text
© International Software Testing Qualifications Board,1,6.0,736.8900146484375,"(76.58399963378906, 736.8900146484375, 219.2940216064453, 743.5800170898438)",Arial,E0CCG5S312.pdf,False,False,53,False,0.6024096385542168,0.9304166851621686,False,6.81243896484375,-1.0,Body Text
International,2,9.960000038146973,38.62621307373047,"(447.9100036621094, 38.62621307373047, 505.6795349121094, 49.73161315917969)",Arial,E0CCG5S312.pdf,False,False,13,False,1.0000000038300172,0.04877047105268999,False,-1.0,-8.151611328125,Body Text
Overview,2,12.0,41.58000183105469,"(74.42400360107422, 41.58000183105469, 127.78800964355469, 54.96000289916992)",Arial,E0CCG5S312.pdf,False,False,8,False,1.2048192771084336,0.05250000231193774,False,-8.151611328125,-4.813831329345703,Body Text
Software Testing,2,9.960000038146973,50.14617156982422,"(437.95001220703125, 50.14617156982422, 515.6878662109375, 61.25157165527344)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.0633158731942225,False,-4.813831329345703,-4.299449920654297,Body Text
Foundation Level Extension – Agile Tester,2,9.960000038146973,58.42620086669922,"(74.42400360107422, 56.95212173461914, 265.065185546875, 70.23876190185547)",Arial,E0CCG5S312.pdf,False,False,41,False,1.0000000038300172,0.07377045563977173,False,-4.299449920654297,-8.57257080078125,Body Text
Qualifications Board,2,9.960000038146973,61.66619110107422,"(430.75, 61.66619110107422, 522.8402099609375, 72.77159118652344)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.07786135240034624,False,-8.57257080078125,36.16461181640625,Body Text
Revision History,2,15.960000038146973,108.93620300292969,"(70.94400024414062, 108.93620300292969, 201.52871704101562, 126.73160552978516)","Arial,Bold",E0CCG5S312.pdf,True,False,16,False,1.602409642384234,0.13754571086228495,False,36.16461181640625,12.714622497558594,H1
Version Date Remarks,2,9.960000038146973,139.44622802734375,"(74.42400360107422, 139.44622802734375, 323.5996398925781, 150.55162048339844)","Arial,Bold",E0CCG5S312.pdf,True,False,20,False,1.0000000038300172,0.17606846973149462,False,12.714622497558594,1.2545928955078125,Body Text
0.1 18 JUNE 2013 Initial version,2,9.960000038146973,151.80621337890625,"(74.42400360107422, 151.80621337890625, 339.7647399902344, 162.91160583496094)",Arial,E0CCG5S312.pdf,False,False,32,True,1.0000000038300172,0.19167451184205334,False,1.2545928955078125,1.1345977783203125,Body Text
0.2 23 JULY 2013 WG reviewed and confirmed,2,9.960000038146973,164.04620361328125,"(74.42400360107422, 164.04620361328125, 407.49273681640625, 175.15159606933594)",Arial,E0CCG5S312.pdf,False,False,42,True,1.0000000038300172,0.2071290449662642,False,1.1345977783203125,1.1345977783203125,Body Text
